date,brand,product,device,gender,query
2025-05-01,KIA,K8,pc,female,25.456
2025-06-01,KIA,K8,pc,female,25.66249
2025-07-01,KIA,K8,pc,female,30.6298
2025-08-01,KIA,K8,pc,female,27.34885
2025-09-01,KIA,K8,pc,female,26.44258
2025-10-01,KIA,K8,pc,female,22.198
2023-01-01,KIA,K8,mobile,female,44.11487
2023-02-01,KIA,K8,mobile,female,39.41979
2023-03-01,KIA,K8,mobile,female,44.0127
2023-04-01,KIA,K8,mobile,female,41.40358
2023-05-01,KIA,K8,mobile,female,39.8756
2023-06-01,KIA,K8,mobile,female,37.48765
2023-07-01,KIA,K8,mobile,female,38.26005
2023-08-01,KIA,K8,mobile,female,39.34232
2023-09-01,KIA,K8,mobile,female,34.22063
2023-10-01,KIA,K8,mobile,female,32.98679
2023-11-01,KIA,K8,mobile,female,29.97238
2023-12-01,KIA,K8,mobile,female,28.44552
2024-01-01,KIA,K8,mobile,female,31.2601
2024-02-01,KIA,K8,mobile,female,33.57845
2024-03-01,KIA,K8,mobile,female,33.38759
2024-04-01,KIA,K8,mobile,female,30.2059
2024-05-01,KIA,K8,mobile,female,31.72601
2024-06-01,KIA,K8,mobile,female,32.7297
2024-07-01,KIA,K8,mobile,female,36.54234
2024-08-01,KIA,K8,mobile,female,100
2024-09-01,KIA,K8,mobile,female,60.28156
2024-10-01,KIA,K8,mobile,female,41.82346
2024-11-01,KIA,K8,mobile,female,34.89424
2024-12-01,KIA,K8,mobile,female,31.98648
2025-01-01,KIA,K8,mobile,female,33.59753
2025-02-01,KIA,K8,mobile,female,28.81264
2025-03-01,KIA,K8,mobile,female,28.87439
2025-04-01,KIA,K8,mobile,female,27.44858
2025-05-01,KIA,K8,mobile,female,28.9193
2025-06-01,KIA,K8,mobile,female,29.0776
2025-07-01,KIA,K8,mobile,female,29.27519
2025-08-01,KIA,K8,mobile,female,30.21937
2025-09-01,KIA,K8,mobile,female,25.4603
2025-10-01,KIA,K8,mobile,female,26.44714
2023-01-01,KIA,모닝,pc,male,44.79552
2023-02-01,KIA,모닝,pc,male,45.30603
2023-03-01,KIA,모닝,pc,male,48.25084
2023-04-01,KIA,모닝,pc,male,41.06077
2023-05-01,KIA,모닝,pc,male,41.32946
2023-06-01,KIA,모닝,pc,male,52.0447
2023-07-01,KIA,모닝,pc,male,100
2023-08-01,KIA,모닝,pc,male,66.10242
2023-09-01,KIA,모닝,pc,male,48.7291
2023-10-01,KIA,모닝,pc,male,45.6607
2023-11-01,KIA,모닝,pc,male,47.87468
2023-12-01,KIA,모닝,pc,male,41.711
2024-01-01,KIA,모닝,pc,male,45.66607
2024-02-01,KIA,모닝,pc,male,39.77645
2024-03-01,KIA,모닝,pc,male,41.41544
2024-04-01,KIA,모닝,pc,male,39.08861
2024-05-01,KIA,모닝,pc,male,34.67676
2024-06-01,KIA,모닝,pc,male,37.75055
2024-07-01,KIA,모닝,pc,male,38.31479
2024-08-01,KIA,모닝,pc,male,39.67435
2024-09-01,KIA,모닝,pc,male,32.85507
2024-10-01,KIA,모닝,pc,male,34.13939
2024-11-01,KIA,모닝,pc,male,31.60298
2024-12-01,KIA,모닝,pc,male,30.32941
2025-01-01,KIA,모닝,pc,male,33.31183
2025-02-01,KIA,모닝,pc,male,37.412
2025-03-01,KIA,모닝,pc,male,35.0583
2025-04-01,KIA,모닝,pc,male,31.47939
2025-05-01,KIA,모닝,pc,male,29.55559
2025-06-01,KIA,모닝,pc,male,29.06658
2025-07-01,KIA,모닝,pc,male,31.06561
2025-08-01,KIA,모닝,pc,male,29.5932
2025-09-01,KIA,모닝,pc,male,29.17405
2025-10-01,KIA,모닝,pc,male,24.61712
2023-01-01,KIA,모닝,mobile,male,44.98552
2023-02-01,KIA,모닝,mobile,male,41.78096
2023-03-01,KIA,모닝,mobile,male,43.97827
2023-04-01,KIA,모닝,mobile,male,38.93321
2023-05-01,KIA,모닝,mobile,male,40.70779
2023-06-01,KIA,모닝,mobile,male,48.94178
2023-07-01,KIA,모닝,mobile,male,100
2023-08-01,KIA,모닝,mobile,male,64.05929
2023-09-01,KIA,모닝,mobile,male,46.24423
2023-10-01,KIA,모닝,mobile,male,39.63529
2023-11-01,KIA,모닝,mobile,male,36.71551
2023-12-01,KIA,모닝,mobile,male,35.69399
2024-01-01,KIA,모닝,mobile,male,35.96449
2024-02-01,KIA,모닝,mobile,male,33.34919
2024-03-01,KIA,모닝,mobile,male,34.33332
2024-04-01,KIA,모닝,mobile,male,31.48966
2024-05-01,KIA,모닝,mobile,male,29.2971
2024-06-01,KIA,모닝,mobile,male,32.60293
2024-07-01,KIA,모닝,mobile,male,31.64054
2024-08-01,KIA,모닝,mobile,male,34.24361
2024-09-01,KIA,모닝,mobile,male,31.6018
2024-10-01,KIA,모닝,mobile,male,30.4192
2024-11-01,KIA,모닝,mobile,male,26.5982
2024-12-01,KIA,모닝,mobile,male,26.83472
2025-01-01,KIA,모닝,mobile,male,32.08843
2025-02-01,KIA,모닝,mobile,male,31.52568
2025-03-01,KIA,모닝,mobile,male,31.84987
2025-04-01,KIA,모닝,mobile,male,26.57033
2025-05-01,KIA,모닝,mobile,male,27.90245
2025-06-01,KIA,모닝,mobile,male,26.66209
2025-07-01,KIA,모닝,mobile,male,27.146
2025-08-01,KIA,모닝,mobile,male,28.59094
2025-09-01,KIA,모닝,mobile,male,26.02117
2025-10-01,KIA,모닝,mobile,male,25.75339
2023-01-01,KIA,모닝,pc,female,44.12665
2023-02-01,KIA,모닝,pc,female,45.58222
2023-03-01,KIA,모닝,pc,female,48.00817
2023-04-01,KIA,모닝,pc,female,39.93871
2023-05-01,KIA,모닝,pc,female,42.14759
2023-06-01,KIA,모닝,pc,female,57.20122
2023-07-01,KIA,모닝,pc,female,100
2023-08-01,KIA,모닝,pc,female,73.0337
2023-09-01,KIA,모닝,pc,female,52.52808
2023-10-01,KIA,모닝,pc,female,47.28038
2023-11-01,KIA,모닝,pc,female,52.60469
2023-12-01,KIA,모닝,pc,female,42.03268
2024-01-01,KIA,모닝,pc,female,48.39121
2024-02-01,KIA,모닝,pc,female,38.40653
2024-03-01,KIA,모닝,pc,female,41.36874
2024-04-01,KIA,모닝,pc,female,41.50919
2024-05-01,KIA,모닝,pc,female,37.01481
2024-06-01,KIA,모닝,pc,female,40.83248
2024-07-01,KIA,모닝,pc,female,39.262
2024-08-01,KIA,모닝,pc,female,42.72216
2024-09-01,KIA,모닝,pc,female,33.84831
2024-10-01,KIA,모닝,pc,female,37.79366
2024-11-01,KIA,모닝,pc,female,33.74616
2024-12-01,KIA,모닝,pc,female,31.167
2025-01-01,KIA,모닝,pc,female,32.99284
2025-02-01,KIA,모닝,pc,female,36.91266
2025-03-01,KIA,모닝,pc,female,34.30796
2025-04-01,KIA,모닝,pc,female,33.03115
2025-05-01,KIA,모닝,pc,female,31.24361
2025-06-01,KIA,모닝,pc,female,29.80081
2025-07-01,KIA,모닝,pc,female,33.59295
2025-08-01,KIA,모닝,pc,female,33.40143
2025-09-01,KIA,모닝,pc,female,31.00102
2025-10-01,KIA,모닝,pc,female,25.12768
2023-01-01,KIA,모닝,mobile,female,52.08983
2023-02-01,KIA,모닝,mobile,female,48.46015
2023-03-01,KIA,모닝,mobile,female,50.0788
2023-04-01,KIA,모닝,mobile,female,44.43699
2023-05-01,KIA,모닝,mobile,female,45.46877
2023-06-01,KIA,모닝,mobile,female,53.28817
2023-07-01,KIA,모닝,mobile,female,100
2023-08-01,KIA,모닝,mobile,female,71.06878
2023-09-01,KIA,모닝,mobile,female,51.63039
2023-10-01,KIA,모닝,mobile,female,43.62095
2023-11-01,KIA,모닝,mobile,female,39.32951
2023-12-01,KIA,모닝,mobile,female,37.47498
2024-01-01,KIA,모닝,mobile,female,40.41159
2024-02-01,KIA,모닝,mobile,female,37.51187
2024-03-01,KIA,모닝,mobile,female,38.2586
2024-04-01,KIA,모닝,mobile,female,34.75748
2024-05-01,KIA,모닝,mobile,female,33.37581
2024-06-01,KIA,모닝,mobile,female,34.45566
2024-07-01,KIA,모닝,mobile,female,34.90615
2024-08-01,KIA,모닝,mobile,female,38.83206
2024-09-01,KIA,모닝,mobile,female,35.54892
2024-10-01,KIA,모닝,mobile,female,32.58995
2024-11-01,KIA,모닝,mobile,female,29.22409
2024-12-01,KIA,모닝,mobile,female,28.8988
2025-01-01,KIA,모닝,mobile,female,34.51826
2025-02-01,KIA,모닝,mobile,female,33.22825
2025-03-01,KIA,모닝,mobile,female,35.45949
2025-04-01,KIA,모닝,mobile,female,29.51362
2025-05-01,KIA,모닝,mobile,female,30.69631
2025-06-01,KIA,모닝,mobile,female,28.73559
2025-07-01,KIA,모닝,mobile,female,30.32965
2025-08-01,KIA,모닝,mobile,female,32.47817
2025-09-01,KIA,모닝,mobile,female,27.72505
2025-10-01,KIA,모닝,mobile,female,26.78381
2024-01-01,KIA,PV5,pc,male,3.3737
2024-02-01,KIA,PV5,pc,male,0.78546
2024-03-01,KIA,PV5,pc,male,1.38062
2024-04-01,KIA,PV5,pc,male,1.02422
2024-05-01,KIA,PV5,pc,male,0.91003
2024-06-01,KIA,PV5,pc,male,0.96193
2024-07-01,KIA,PV5,pc,male,2.78892
2024-08-01,KIA,PV5,pc,male,1.80968
2024-09-01,KIA,PV5,pc,male,4.43598
2024-10-01,KIA,PV5,pc,male,4.96885
2024-11-01,KIA,PV5,pc,male,8.40138
2024-12-01,KIA,PV5,pc,male,6.12456
2025-01-01,KIA,PV5,pc,male,7.84083
2025-02-01,KIA,PV5,pc,male,18.72318
2025-03-01,KIA,PV5,pc,male,19.95847
2025-04-01,KIA,PV5,pc,male,26.46712
2025-05-01,KIA,PV5,pc,male,26.42214
2025-06-01,KIA,PV5,pc,male,100
2025-07-01,KIA,PV5,pc,male,68.30103
2025-08-01,KIA,PV5,pc,male,69.02076
2025-09-01,KIA,PV5,pc,male,51.23875
2025-10-01,KIA,PV5,pc,male,49.63321
2024-01-01,KIA,PV5,mobile,male,1.50938
2024-02-01,KIA,PV5,mobile,male,0.54787
2024-03-01,KIA,PV5,mobile,male,0.63325
2024-04-01,KIA,PV5,mobile,male,0.48763
2024-05-01,KIA,PV5,mobile,male,0.45205
2024-06-01,KIA,PV5,mobile,male,0.50518
2024-07-01,KIA,PV5,mobile,male,1.13275
2024-08-01,KIA,PV5,mobile,male,1.00657
2024-09-01,KIA,PV5,mobile,male,2.39927
2024-10-01,KIA,PV5,mobile,male,4.14346
2024-11-01,KIA,PV5,mobile,male,6.48581
2024-12-01,KIA,PV5,mobile,male,4.62066
2025-01-01,KIA,PV5,mobile,male,6.76046
2025-02-01,KIA,PV5,mobile,male,11.51204
2025-03-01,KIA,PV5,mobile,male,14.64276
2025-04-01,KIA,PV5,mobile,male,24.62075
2025-05-01,KIA,PV5,mobile,male,19.20697
2025-06-01,KIA,PV5,mobile,male,100
2025-07-01,KIA,PV5,mobile,male,55.49583
2025-08-01,KIA,PV5,mobile,male,53.32425
2025-09-01,KIA,PV5,mobile,male,43.42927
2025-10-01,KIA,PV5,mobile,male,51.90215
2024-01-01,KIA,PV5,pc,female,4.02808
2024-02-01,KIA,PV5,pc,female,1.03473
2024-03-01,KIA,PV5,pc,female,1.69992
2024-04-01,KIA,PV5,pc,female,1.18255
2024-05-01,KIA,PV5,pc,female,0.99778
2024-06-01,KIA,PV5,pc,female,1.62601
2024-07-01,KIA,PV5,pc,female,1.92165
2024-08-01,KIA,PV5,pc,female,1.40428
2024-09-01,KIA,PV5,pc,female,5.06282
2024-10-01,KIA,PV5,pc,female,5.6541
2024-11-01,KIA,PV5,pc,female,7.68662
2024-12-01,KIA,PV5,pc,female,5.6541
2025-01-01,KIA,PV5,pc,female,6.91056
2025-02-01,KIA,PV5,pc,female,15.92756
2025-03-01,KIA,PV5,pc,female,17.51662
2025-04-01,KIA,PV5,pc,female,30.93126
2025-05-01,KIA,PV5,pc,female,32.07686
2025-06-01,KIA,PV5,pc,female,100
2025-07-01,KIA,PV5,pc,female,84.33111
2025-08-01,KIA,PV5,pc,female,79.41611
2025-09-01,KIA,PV5,pc,female,75.5728
2025-10-01,KIA,PV5,pc,female,78.23355
2024-01-01,KIA,PV5,mobile,female,1.32911
2024-02-01,KIA,PV5,mobile,female,0.60888
2024-03-01,KIA,PV5,mobile,female,0.5045
2024-04-01,KIA,PV5,mobile,female,0.37924
2024-05-01,KIA,PV5,mobile,female,0.29226
2024-06-01,KIA,PV5,mobile,female,0.27834
2024-07-01,KIA,PV5,mobile,female,0.75849
2024-08-01,KIA,PV5,mobile,female,0.6054
2024-09-01,KIA,PV5,mobile,female,1.2456
2024-10-01,KIA,PV5,mobile,female,1.9206
2024-11-01,KIA,PV5,mobile,female,4.90588
2024-12-01,KIA,PV5,mobile,female,3.11749
2025-01-01,KIA,PV5,mobile,female,5.28861
2025-02-01,KIA,PV5,mobile,female,8.4235
2025-03-01,KIA,PV5,mobile,female,10.72335
2025-04-01,KIA,PV5,mobile,female,22.90108
2025-05-01,KIA,PV5,mobile,female,17.57071
2025-06-01,KIA,PV5,mobile,female,100
2025-07-01,KIA,PV5,mobile,female,65.39438
2025-08-01,KIA,PV5,mobile,female,58.5331
2025-09-01,KIA,PV5,mobile,female,54.90762
2025-10-01,KIA,PV5,mobile,female,76.71618
2023-01-01,KIA,EV3,pc,male,0.17587
2023-02-01,KIA,EV3,pc,male,0.37686
2023-03-01,KIA,EV3,pc,male,1.0035
2023-04-01,KIA,EV3,pc,male,0.92665
2023-05-01,KIA,EV3,pc,male,1.01384
2023-06-01,KIA,EV3,pc,male,0.70053
2023-07-01,KIA,EV3,pc,male,0.6754
2023-08-01,KIA,EV3,pc,male,0.95916
2023-09-01,KIA,EV3,pc,male,0.68427
2023-10-01,KIA,EV3,pc,male,5.61458
2023-11-01,KIA,EV3,pc,male,2.86567
2023-12-01,KIA,EV3,pc,male,3.84996
2024-01-01,KIA,EV3,pc,male,5.73725
2024-02-01,KIA,EV3,pc,male,5.3323
2024-03-01,KIA,EV3,pc,male,7.06885
2024-04-01,KIA,EV3,pc,male,8.89112
2024-05-01,KIA,EV3,pc,male,63.38028
2024-06-01,KIA,EV3,pc,male,100
2024-07-01,KIA,EV3,pc,male,79.88856
2024-08-01,KIA,EV3,pc,male,56.63804
2024-09-01,KIA,EV3,pc,male,43.20825
2024-10-01,KIA,EV3,pc,male,35.79947
2024-11-01,KIA,EV3,pc,male,31.11006
2024-12-01,KIA,EV3,pc,male,24.83188
2025-01-01,KIA,EV3,pc,male,37.26556
2025-02-01,KIA,EV3,pc,male,48.45336
2025-03-01,KIA,EV3,pc,male,37.57001
2025-04-01,KIA,EV3,pc,male,34.60088
2025-05-01,KIA,EV3,pc,male,30.22479
2025-06-01,KIA,EV3,pc,male,26.74578
2025-07-01,KIA,EV3,pc,male,31.98646
2025-08-01,KIA,EV3,pc,male,33.15401
2025-09-01,KIA,EV3,pc,male,30.10212
2025-10-01,KIA,EV3,pc,male,23.16184
2023-01-01,KIA,EV3,mobile,male,0.07642
2023-02-01,KIA,EV3,mobile,male,0.31061
2023-03-01,KIA,EV3,mobile,male,0.54943
2023-04-01,KIA,EV3,mobile,male,0.7566
2023-05-01,KIA,EV3,mobile,male,0.8191
2023-06-01,KIA,EV3,mobile,male,0.44326
2023-07-01,KIA,EV3,mobile,male,0.49402
2023-08-01,KIA,EV3,mobile,male,0.7203
2023-09-01,KIA,EV3,mobile,male,0.47683
2023-10-01,KIA,EV3,mobile,male,4.32835
2023-11-01,KIA,EV3,mobile,male,2.44285
2023-12-01,KIA,EV3,mobile,male,3.69375
2024-01-01,KIA,EV3,mobile,male,4.50849
2024-02-01,KIA,EV3,mobile,male,4.50303
2024-03-01,KIA,EV3,mobile,male,6.31129
2024-04-01,KIA,EV3,mobile,male,6.66148
2024-05-01,KIA,EV3,mobile,male,54.77393
2024-06-01,KIA,EV3,mobile,male,100
2024-07-01,KIA,EV3,mobile,male,76.32589
2024-08-01,KIA,EV3,mobile,male,55.47758
2024-09-01,KIA,EV3,mobile,male,47.00429
2024-10-01,KIA,EV3,mobile,male,39.30426
2024-11-01,KIA,EV3,mobile,male,30.25015
2024-12-01,KIA,EV3,mobile,male,25.0511
2025-01-01,KIA,EV3,mobile,male,39.34602
2025-02-01,KIA,EV3,mobile,male,42.32712
2025-03-01,KIA,EV3,mobile,male,37.83937
2025-04-01,KIA,EV3,mobile,male,34.80941
2025-05-01,KIA,EV3,mobile,male,34.00996
2025-06-01,KIA,EV3,mobile,male,31.73906
2025-07-01,KIA,EV3,mobile,male,34.64155
2025-08-01,KIA,EV3,mobile,male,39.44537
2025-09-01,KIA,EV3,mobile,male,33.48427
2025-10-01,KIA,EV3,mobile,male,29.37536
2023-01-01,KIA,EV3,pc,female,0.37019
2023-02-01,KIA,EV3,pc,female,0.49621
2023-03-01,KIA,EV3,pc,female,1.22085
2023-04-01,KIA,EV3,pc,female,1.11058
2023-05-01,KIA,EV3,pc,female,0.96093
2023-06-01,KIA,EV3,pc,female,0.73251
2023-07-01,KIA,EV3,pc,female,0.71676
2023-08-01,KIA,EV3,pc,female,1.09483
2023-09-01,KIA,EV3,pc,female,0.55923
2023-10-01,KIA,EV3,pc,female,5.68683
2023-11-01,KIA,EV3,pc,female,3.89886
2023-12-01,KIA,EV3,pc,female,4.33994
2024-01-01,KIA,EV3,pc,female,5.17485
2024-02-01,KIA,EV3,pc,female,4.58412
2024-03-01,KIA,EV3,pc,female,6.0964
2024-04-01,KIA,EV3,pc,female,8.26244
2024-05-01,KIA,EV3,pc,female,54.54473
2024-06-01,KIA,EV3,pc,female,100
2024-07-01,KIA,EV3,pc,female,79.91493
2024-08-01,KIA,EV3,pc,female,63.04347
2024-09-01,KIA,EV3,pc,female,42.28103
2024-10-01,KIA,EV3,pc,female,41.26496
2024-11-01,KIA,EV3,pc,female,36.70447
2024-12-01,KIA,EV3,pc,female,25.74826
2025-01-01,KIA,EV3,pc,female,35.98771
2025-02-01,KIA,EV3,pc,female,54.26906
2025-03-01,KIA,EV3,pc,female,44.76212
2025-04-01,KIA,EV3,pc,female,43.85633
2025-05-01,KIA,EV3,pc,female,37.21644
2025-06-01,KIA,EV3,pc,female,35.0189
2025-07-01,KIA,EV3,pc,female,45.65217
2025-08-01,KIA,EV3,pc,female,48.66099
2025-09-01,KIA,EV3,pc,female,49.53528
2025-10-01,KIA,EV3,pc,female,35.45998
2023-01-01,KIA,EV3,mobile,female,0.21004
2023-02-01,KIA,EV3,mobile,female,0.33223
2023-03-01,KIA,EV3,mobile,female,0.56349
2023-04-01,KIA,EV3,mobile,female,0.54935
2023-05-01,KIA,EV3,mobile,female,0.60893
2023-06-01,KIA,EV3,mobile,female,0.47967
2023-07-01,KIA,EV3,mobile,female,0.5544
2023-08-01,KIA,EV3,mobile,female,0.69477
2023-09-01,KIA,EV3,mobile,female,0.49785
2023-10-01,KIA,EV3,mobile,female,4.29992
2023-11-01,KIA,EV3,mobile,female,2.57813
2023-12-01,KIA,EV3,mobile,female,4.09189
2024-01-01,KIA,EV3,mobile,female,4.68265
2024-02-01,KIA,EV3,mobile,female,4.28881
2024-03-01,KIA,EV3,mobile,female,5.76218
2024-04-01,KIA,EV3,mobile,female,5.91971
2024-05-01,KIA,EV3,mobile,female,44.25448
2024-06-01,KIA,EV3,mobile,female,100
2024-07-01,KIA,EV3,mobile,female,80.58773
2024-08-01,KIA,EV3,mobile,female,64.44635
2024-09-01,KIA,EV3,mobile,female,50.70335
2024-10-01,KIA,EV3,mobile,female,46.02474
2024-11-01,KIA,EV3,mobile,female,35.27695
2024-12-01,KIA,EV3,mobile,female,28.718
2025-01-01,KIA,EV3,mobile,female,42.90532
2025-02-01,KIA,EV3,mobile,female,49.60262
2025-03-01,KIA,EV3,mobile,female,49.22898
2025-04-01,KIA,EV3,mobile,female,45.34309
2025-05-01,KIA,EV3,mobile,female,46.99823
2025-06-01,KIA,EV3,mobile,female,45.24917
2025-07-01,KIA,EV3,mobile,female,51.03054
2025-08-01,KIA,EV3,mobile,female,64.41908
2025-09-01,KIA,EV3,mobile,female,51.50618
2025-10-01,KIA,EV3,mobile,female,48.51805
2023-01-01,KIA,EV5,pc,male,0.58353
2023-02-01,KIA,EV5,pc,male,0.65954
2023-03-01,KIA,EV5,pc,male,8.83146
2023-04-01,KIA,EV5,pc,male,5.91869
2023-05-01,KIA,EV5,pc,male,4.23919
2023-06-01,KIA,EV5,pc,male,4.20732
2023-07-01,KIA,EV5,pc,male,5.06791
2023-08-01,KIA,EV5,pc,male,27.69822
2023-09-01,KIA,EV5,pc,male,30.47614
2023-10-01,KIA,EV5,pc,male,22.47339
2023-11-01,KIA,EV5,pc,male,11.22689
2023-12-01,KIA,EV5,pc,male,7.32604
2024-01-01,KIA,EV5,pc,male,9.35369
2024-02-01,KIA,EV5,pc,male,6.63217
2024-03-01,KIA,EV5,pc,male,6.00451
2024-04-01,KIA,EV5,pc,male,8.25283
2024-05-01,KIA,EV5,pc,male,11.85946
2024-06-01,KIA,EV5,pc,male,10.74388
2024-07-01,KIA,EV5,pc,male,8.71622
2024-08-01,KIA,EV5,pc,male,6.27911
2024-09-01,KIA,EV5,pc,male,7.01221
2024-10-01,KIA,EV5,pc,male,6.22272
2024-11-01,KIA,EV5,pc,male,8.02236
2024-12-01,KIA,EV5,pc,male,7.75266
2025-01-01,KIA,EV5,pc,male,11.81042
2025-02-01,KIA,EV5,pc,male,18.32491
2025-03-01,KIA,EV5,pc,male,15.10322
2025-04-01,KIA,EV5,pc,male,15.5519
2025-05-01,KIA,EV5,pc,male,22.3508
2025-06-01,KIA,EV5,pc,male,25.37145
2025-07-01,KIA,EV5,pc,male,78.67405
2025-08-01,KIA,EV5,pc,male,97.91349
2025-09-01,KIA,EV5,pc,male,100
2025-10-01,KIA,EV5,pc,male,45.37096
2023-01-01,KIA,EV5,mobile,male,0.44299
2023-02-01,KIA,EV5,mobile,male,0.42773
2023-03-01,KIA,EV5,mobile,male,5.63766
2023-04-01,KIA,EV5,mobile,male,5.20993
2023-05-01,KIA,EV5,mobile,male,3.89539
2023-06-01,KIA,EV5,mobile,male,3.35079
2023-07-01,KIA,EV5,mobile,male,4.34321
2023-08-01,KIA,EV5,mobile,male,18.83238
2023-09-01,KIA,EV5,mobile,male,22.52134
2023-10-01,KIA,EV5,mobile,male,17.22145
2023-11-01,KIA,EV5,mobile,male,9.06998
2023-12-01,KIA,EV5,mobile,male,7.1996
2024-01-01,KIA,EV5,mobile,male,7.1024
2024-02-01,KIA,EV5,mobile,male,5.51034
2024-03-01,KIA,EV5,mobile,male,5.46737
2024-04-01,KIA,EV5,mobile,male,6.46261
2024-05-01,KIA,EV5,mobile,male,9.1483
2024-06-01,KIA,EV5,mobile,male,9.40173
2024-07-01,KIA,EV5,mobile,male,7.74943
2024-08-01,KIA,EV5,mobile,male,5.49789
2024-09-01,KIA,EV5,mobile,male,7.0534
2024-10-01,KIA,EV5,mobile,male,5.76176
2024-11-01,KIA,EV5,mobile,male,5.92844
2024-12-01,KIA,EV5,mobile,male,6.60117
2025-01-01,KIA,EV5,mobile,male,11.17492
2025-02-01,KIA,EV5,mobile,male,14.95586
2025-03-01,KIA,EV5,mobile,male,14.2012
2025-04-01,KIA,EV5,mobile,male,13.04571
2025-05-01,KIA,EV5,mobile,male,21.26384
2025-06-01,KIA,EV5,mobile,male,24.31743
2025-07-01,KIA,EV5,mobile,male,63.51079
2025-08-01,KIA,EV5,mobile,male,100
2025-09-01,KIA,EV5,mobile,male,91.56016
2025-10-01,KIA,EV5,mobile,male,55.33483
2023-01-01,KIA,EV5,pc,female,0.58631
2023-02-01,KIA,EV5,pc,female,0.66775
2023-03-01,KIA,EV5,pc,female,6.61237
2023-04-01,KIA,EV5,pc,female,3.63192
2023-05-01,KIA,EV5,pc,female,2.60586
2023-06-01,KIA,EV5,pc,female,3.09446
2023-07-01,KIA,EV5,pc,female,3.2899
2023-08-01,KIA,EV5,pc,female,18.59934
2023-09-01,KIA,EV5,pc,female,19.5114
2023-10-01,KIA,EV5,pc,female,16.22149
2023-11-01,KIA,EV5,pc,female,7.81758
2023-12-01,KIA,EV5,pc,female,5.43973
2024-01-01,KIA,EV5,pc,female,5.53745
2024-02-01,KIA,EV5,pc,female,3.87622
2024-03-01,KIA,EV5,pc,female,4.44625
2024-04-01,KIA,EV5,pc,female,4.64169
2024-05-01,KIA,EV5,pc,female,8.45276
2024-06-01,KIA,EV5,pc,female,7.60586
2024-07-01,KIA,EV5,pc,female,5.94462
2024-08-01,KIA,EV5,pc,female,4.23452
2024-09-01,KIA,EV5,pc,female,4.36482
2024-10-01,KIA,EV5,pc,female,4.29967
2024-11-01,KIA,EV5,pc,female,5.32573
2024-12-01,KIA,EV5,pc,female,3.69706
2025-01-01,KIA,EV5,pc,female,7.24755
2025-02-01,KIA,EV5,pc,female,11.54723
2025-03-01,KIA,EV5,pc,female,11.3355
2025-04-01,KIA,EV5,pc,female,10.71661
2025-05-01,KIA,EV5,pc,female,16.38436
2025-06-01,KIA,EV5,pc,female,20.19543
2025-07-01,KIA,EV5,pc,female,65.09771
2025-08-01,KIA,EV5,pc,female,84.20195
2025-09-01,KIA,EV5,pc,female,100
2025-10-01,KIA,EV5,pc,female,49.42996
2023-01-01,KIA,EV5,mobile,female,0.48474
2023-02-01,KIA,EV5,mobile,female,0.52958
2023-03-01,KIA,EV5,mobile,female,3.85017
2023-04-01,KIA,EV5,mobile,female,4.05945
2023-05-01,KIA,EV5,mobile,female,3.3633
2023-06-01,KIA,EV5,mobile,female,2.93621
2023-07-01,KIA,EV5,mobile,female,3.76049
2023-08-01,KIA,EV5,mobile,female,13.69664
2023-09-01,KIA,EV5,mobile,female,16.73322
2023-10-01,KIA,EV5,mobile,female,12.62679
2023-11-01,KIA,EV5,mobile,female,6.53227
2023-12-01,KIA,EV5,mobile,female,5.44747
2024-01-01,KIA,EV5,mobile,female,5.40904
2024-02-01,KIA,EV5,mobile,female,4.1171
2024-03-01,KIA,EV5,mobile,female,4.20893
2024-04-01,KIA,EV5,mobile,female,4.31356
2024-05-01,KIA,EV5,mobile,female,6.62837
2024-06-01,KIA,EV5,mobile,female,7.0405
2024-07-01,KIA,EV5,mobile,female,6.07743
2024-08-01,KIA,EV5,mobile,female,4.87304
2024-09-01,KIA,EV5,mobile,female,4.78976
2024-10-01,KIA,EV5,mobile,female,4.53138
2024-11-01,KIA,EV5,mobile,female,4.88159
2024-12-01,KIA,EV5,mobile,female,4.61466
2025-01-01,KIA,EV5,mobile,female,8.02494
2025-02-01,KIA,EV5,mobile,female,10.9462
2025-03-01,KIA,EV5,mobile,female,11.72564
2025-04-01,KIA,EV5,mobile,female,11.29001
2025-05-01,KIA,EV5,mobile,female,18.34546
2025-06-01,KIA,EV5,mobile,female,21.98424
2025-07-01,KIA,EV5,mobile,female,55.86709
2025-08-01,KIA,EV5,mobile,female,100
2025-09-01,KIA,EV5,mobile,female,99.93166
2025-10-01,KIA,EV5,mobile,female,69.36727
2023-01-01,KIA,니로,pc,male,85.60535
2023-02-01,KIA,니로,pc,male,82.85419
2023-03-01,KIA,니로,pc,male,100
2023-04-01,KIA,니로,pc,male,70.61308
2023-05-01,KIA,니로,pc,male,66.13086
2023-06-01,KIA,니로,pc,male,67.21277
2023-07-01,KIA,니로,pc,male,76.32148
2023-08-01,KIA,니로,pc,male,78.35136
2023-09-01,KIA,니로,pc,male,60.98918
2023-10-01,KIA,니로,pc,male,60.37094
2023-11-01,KIA,니로,pc,male,63.73003
2023-12-01,KIA,니로,pc,male,56.43482
2024-01-01,KIA,니로,pc,male,64.6986
2024-02-01,KIA,니로,pc,male,54.79649
2024-03-01,KIA,니로,pc,male,57.37248
2024-04-01,KIA,니로,pc,male,53.16846
